time_string,Acetone,Acetonitrile,Dimethyl_sulfide
2024-11-01 00:38:00,0.1912790430186871,0.10465809618263473,0.04822363774721856
2024-11-01 00:39:00,0.190854134751242,0.10943885342332425,0.045214181273280474
2024-11-01 00:40:00,0.193769483205663,0.12033604559354676,0.04423150781983263
2024-11-01 00:41:00,0.19427006731652818,0.11204816917669916,0.04187389468926878
2024-11-01 00:42:00,0.18926649819495012,0.11018484052194326,0.04306534826285056
2024-11-01 00:43:00,0.19393904191220326,0.11100672667657882,0.044571214458001746
2024-11-01 00:44:00,0.1878335901829983,0.11404166903790461,0.047594930615507805
2024-11-01 00:45:00,0.19033008381498562,0.11564591191680168,0.04426968961033559
2024-11-01 00:46:00,0.1952142802458634,0.10980039154222357,0.045012687719710114
2024-11-01 00:47:00,0.18991031086078927,0.11489495290641483,0.04402092422904675
2024-11-01 00:48:00,0.18609497541719341,0.11011751027357054,0.043496832023391045
2024-11-01 00:49:00,0.1876966951810311,0.11177586139372142,0.04532440649216969
2024-11-01 00:50:00,0.197171052455408,0.11324008940935386,0.04439454701806597
2024-11-01 00:51:00,0.18956596476512821,0.1128281127936008,0.04885475253496341
2024-11-01 00:52:00,0.19339189762788284,0.11112786466604355,0.04658351520030954
2024-11-01 00:53:00,0.191566433821953,0.1110307757955878,0.05066889864291793
2024-11-01 00:54:00,0.1943785002338531,0.12287542676381343,0.04455211674862942
2024-11-01 00:55:00,0.1917708504123635,0.10422540326784897,0.04614686633616383
2024-11-01 00:56:00,0.18894026574965733,0.10757549745037182,0.05570034553901423
2024-11-01 00:57:00,0.1844028118939567,0.11021379781026151,0.05416917624176886
2024-11-01 00:58:00,0.18597292613898167,0.10757751899691478,0.04946646524927124
2024-11-01 00:59:00,0.1853132095636267,0.09896250717666044,0.05595523000082746
2024-11-01 01:00:00,0.1897113096916229,0.10887924927354113,0.05042754702511521
2024-11-01 01:01:00,0.19801610715437662,0.12290861837259331,0.04990275523638545
2024-11-01 01:02:00,0.20288158303422943,0.11787029606898494,0.053451054216248496
2024-11-01 01:03:00,0.19506185481170757,0.11185043096417369,0.05992652688939761
2024-11-01 01:04:00,0.20445518306764143,0.1127375256539184,0.05986716226854185
2024-11-01 01:05:00,0.18625272290326156,0.11689003722301881,0.05482245055052186
2024-11-01 01:06:00,0.1860814057409725,0.10807580290156106,0.05653367617713967
2024-11-01 01:07:00,0.19122591586889556,0.09654808854337223,0.05312270444616473
2024-11-01 01:08:00,0.18946761573563717,0.11113219915322578,0.05823291803655381
2024-11-01 01:09:00,0.186658926181237,0.10666815087093534,0.05859934965670139
2024-11-01 01:10:00,0.1905960152334939,0.1081004348087626,0.05839183696304579
2024-11-01 01:11:00,0.18265512474141235,0.10845676425819083,0.05973008941349885
2024-11-01 01:12:00,0.18147823543724326,0.10049010430216922,0.06058751478295418
2024-11-01 01:13:00,0.18703140756887904,0.10999738305737732,0.05620531732156143
2024-11-01 01:14:00,0.19159332418951006,0.10217392508754844,0.05518124126982161
2024-11-01 01:15:00,0.18259200707311873,0.10635067700303351,0.05792063142068996
2024-11-01 01:16:00,0.18794014015213203,0.11717077722265778,0.06459653464455666
2024-11-01 01:17:00,0.18729738567205323,0.10541083998186133,0.06019925071959931
2024-11-01 01:18:00,0.18694424729764814,0.10937756960244945,0.05387841770504762
2024-11-01 01:19:00,0.1825631403880387,0.10360119158328031,0.06413128918657202
2024-11-01 01:20:00,0.18310914867882228,0.10694625921764224,0.06073725281728596
2024-11-01 01:21:00,0.18205661176304921,0.10388703097960425,0.05459294187475855
2024-11-01 01:22:00,0.17773978963838083,0.10361179104353264,0.06058482547659157
2024-11-01 01:23:00,0.17762810435599838,0.09815685713682722,0.06941544456855639
2024-11-01 01:24:00,0.18924835342147123,0.10713529203154122,0.05778531206607935
2024-11-01 01:25:00,0.18003625503855203,0.09736333637625182,0.06193757837621601
2024-11-01 01:26:00,0.182483325170909,0.09893129158409598,0.06752417624080784
2024-11-01 01:27:00,0.18619125475982967,0.09918925731389723,0.06764562658811261
2024-11-01 01:28:00,0.1815053125434639,0.09287437389872907,0.06845211413283152
2024-11-01 01:29:00,0.17860817110874297,0.10227003960899474,0.06395764267354695
2024-11-01 01:30:00,0.17909113953900946,0.09812463987705677,0.0701624584664859
2024-11-01 01:31:00,0.1822161643895321,0.10013065147227143,0.06705856736304448
2024-11-01 01:32:00,0.17106448931567392,0.0976495218030651,0.07428650523080407
2024-11-01 01:33:00,0.17313159295228994,0.08637796106764126,0.07566839985393554
2024-11-01 01:34:00,0.1694217181689569,0.09668419690453355,0.0681594567277664
2024-11-01 01:35:00,0.168284728692575,0.09188511826004016,0.07019008291241671
2024-11-01 01:36:00,0.1689766576873993,0.09289356037875629,0.06836691036570795
2024-11-01 01:37:00,0.16703703431179445,0.0987732011807962,0.07193827741602597
2024-11-01 01:38:00,0.16615452294922062,0.10416734299416432,0.07142632343097989
2024-11-01 01:39:00,0.16633724673154401,0.1058343084522866,0.06998075311986746
2024-11-01 01:40:00,0.16724734873166336,0.10167686139568037,0.06520346838877417
2024-11-01 01:41:00,0.17046452911266793,0.09992115732917398,0.06610837000957351
2024-11-01 01:42:00,0.1831304991326928,0.1146058535386387,0.06643716496888623
2024-11-01 01:43:00,0.17489898103384308,0.1077116695539917,0.06386843220336287
2024-11-01 01:44:00,0.17647723397228957,0.1110519929282235,0.06812150661737237
2024-11-01 01:45:00,0.17900004219428783,0.10380458466248679,0.07536190069804799
2024-11-01 01:46:00,0.17307404632079346,0.09943145133823708,0.07555804289537653
2024-11-01 01:47:00,0.17161994347052412,0.10027962670399682,0.08146846595380693
2024-11-01 01:48:00,0.17088157879468693,0.104126037881016,0.07663668188414563
2024-11-01 01:49:00,0.1801121643053016,0.09068347274942198,0.07983635681301893
2024-11-01 01:50:00,0.16582482027709614,0.100168632871509,0.086139891046103
2024-11-01 01:51:00,0.17277095390823063,0.0964072723463428,0.08693070157011688
2024-11-01 01:52:00,0.17794160744905638,0.0963533826506612,0.07856155291318512
2024-11-01 01:53:00,0.1703620873941332,0.10766857965200365,0.07444933546266465
2024-11-01 01:54:00,0.17202432604652954,0.10217625624031872,0.08116487415614923
2024-11-01 01:55:00,0.17451668030480724,0.1015050572577242,0.07589616865750817
2024-11-01 01:56:00,0.178091683088362,0.10061046827606568,0.07827387890183586
2024-11-01 01:57:00,0.17771532687345049,0.1007621389031817,0.07293182166360512
2024-11-01 01:58:00,0.1764151900513116,0.11056933503199048,0.07126976673304966
2024-11-01 01:59:00,0.18268045895343948,0.10554097476404883,0.06712232482047566
2024-11-01 02:00:00,0.17973765991547067,0.11407324887308942,0.06592159041429453
2024-11-01 02:01:00,0.17298531433247732,0.110427945152834,0.07252054858550933
2024-11-01 02:02:00,0.18174914655344732,0.10692995025431583,0.07460775468696088
2024-11-01 02:03:00,0.17984086415021508,0.10386159773863794,0.07337985010957235
2024-11-01 02:04:00,0.1809793164127951,0.10226956609358828,0.06768269540554321
2024-11-01 02:05:00,0.17499175902653702,0.10277153795476565,0.07815713029791842
2024-11-01 02:06:00,0.17839612935623586,0.10726478028307758,0.07912004734364499
2024-11-01 02:07:00,0.18936551637131901,0.10787332953497096,0.06942722391213452
2024-11-01 02:08:00,0.17818237583264585,0.11260968560023915,0.07127994248685414
2024-11-01 02:09:00,0.19117901334122372,0.10865947438248416,0.06765202731896552
2024-11-01 02:10:00,0.18402310994465582,0.11473501397181674,0.06880698900401544
2024-11-01 02:11:00,0.1865460270975412,0.11591444978865874,0.0755028212599983
2024-11-01 02:12:00,0.179620139049851,0.11178907429477482,0.07963740265515246
2024-11-01 02:13:00,0.18510767254123467,0.11347799447683903,0.07526876075150639
2024-11-01 02:14:00,0.1833924312314892,0.10782066005206756,0.08238805427641424
2024-11-01 02:15:00,0.1877727445017784,0.10580228241989184,0.07521404790381837
2024-11-01 02:16:00,0.19418721759611515,0.11523521015021988,0.07227046126477535
2024-11-01 02:17:00,0.19237582143617582,0.12201610557387081,0.06798123112552931
2024-11-01 02:18:00,0.20163099420416325,0.1241641626849586,0.07150799748350253
2024-11-01 02:19:00,0.2022889056391035,0.12291319872354428,0.06931687149632275
2024-11-01 02:20:00,0.20908891626597834,0.12194894834074278,0.06593775805170084
2024-11-01 02:21:00,0.20304569519641497,0.12828289075102103,0.06760594114827516
2024-11-01 02:22:00,0.1986847871855839,0.1285664991612953,0.07238709175726471
2024-11-01 02:23:00,0.20684685406313322,0.11413763786230277,0.07233346008341843
2024-11-01 02:24:00,0.19950326274810148,0.11957599872978203,0.06488593035710766
2024-11-01 02:25:00,0.19810642642133325,0.11807583817965153,0.07049718625368641
2024-11-01 02:26:00,0.20095238590067505,0.12437768170901096,0.06969113481270199
2024-11-01 02:27:00,0.20858148507078153,0.11864849132130888,0.06871475306417342
2024-11-01 02:28:00,0.20251036213256665,0.11433116907256313,0.06894180865643029
2024-11-01 02:29:00,0.20419460482415608,0.1284818400702592,0.07192464917432355
2024-11-01 02:30:00,0.2127986198722031,0.11764901867711901,0.06714324417148888
2024-11-01 02:31:00,0.21790148727814548,0.11931835171227359,0.07147092866607192
2024-11-01 02:32:00,0.21001126521011818,0.13006444693750716,0.06106399445484884
2024-11-01 02:33:00,0.20806152682356882,0.13269765700677738,0.06627959523832277
2024-11-01 02:34:00,0.19952385068576234,0.12440342455620458,0.06240581296188071
2024-11-01 02:35:00,0.20145035567024996,0.1188678018030249,0.06707719262670446
2024-11-01 02:36:00,0.20012547597518532,0.12147506869166032,0.06860747154549193
2024-11-01 02:37:00,0.20784154867785912,0.126040813513554,0.06716192394811567
2024-11-01 02:38:00,0.20864001208026187,0.12502987633288845,0.06073715287684681
2024-11-01 02:39:00,0.20683701916018413,0.1236490416651864,0.06837750405225797
2024-11-01 02:40:00,0.20733694968572672,0.11816081598298046,0.07150534906186502
2024-11-01 02:41:00,0.20840568618056626,0.12242404820260343,0.06609175718293825
2024-11-01 02:42:00,0.2113005711897688,0.11796158437571153,0.0591646900072431
2024-11-01 02:43:00,0.2072882108945296,0.1310282329109677,0.057428461099848574
2024-11-01 02:44:00,0.21131557252907723,0.1292146233738903,0.06405650193885634
2024-11-01 02:45:00,0.21622507204887156,0.12259918516053583,0.0627656848550222
2024-11-01 02:46:00,0.2110088231510191,0.12612065549593593,0.06266264171951015
2024-11-01 02:47:00,0.20641301346294638,0.1335639352307688,0.06516957495166023
2024-11-01 02:48:00,0.20185559413179685,0.13392448078852764,0.06559642965276913
2024-11-01 02:49:00,0.2120885461038999,0.14163984976076602,0.055692609240474485
2024-11-01 02:50:00,0.21223588290947287,0.12997294919127386,0.06301571766278935
2024-11-01 02:51:00,0.21226043904373504,0.12325645186290177,0.0653357032180128
2024-11-01 02:52:00,0.2131247122634982,0.11907427273237339,0.058836063129578044
2024-11-01 02:53:00,0.20578185234156549,0.12391584938459677,0.06215617991587015
2024-11-01 02:54:00,0.21863109079834922,0.11950917842107782,0.05631462490550935
2024-11-01 02:55:00,0.20252071056684062,0.12415114101128089,0.06395495790993157
2024-11-01 02:56:00,0.2070080873375884,0.1294144104511553,0.05618791859965467
2024-11-01 02:57:00,0.2071571047911337,0.12163905071934435,0.058357198515385456
2024-11-01 02:58:00,0.20465345284370876,0.1237495726284045,0.06353087882738273
2024-11-01 02:59:00,0.21677842539375636,0.13095082224807666,0.05180890106132582
2024-11-01 03:00:00,0.20746371411519415,0.12561678957313271,0.05920800510212064
2024-11-01 03:01:00,0.2023363683827661,0.1357695153576762,0.06135554342958883
2024-11-01 03:02:00,0.20994347907523478,0.12443740839268375,0.06294070327771197
2024-11-01 03:03:00,0.2070812888937159,0.12253111732085692,0.06458703576009006
2024-11-01 03:04:00,0.2085286224674301,0.12374472820155377,0.062031981206488715
2024-11-01 03:05:00,0.20500881652052164,0.12807509944217374,0.061143656070346754
2024-11-01 03:06:00,0.2124872487122211,0.12765897956661415,0.06319192628525448
2024-11-01 03:07:00,0.21113129259122393,0.11898698198840521,0.06038206449654288
2024-11-01 03:08:00,0.20457387104990857,0.11828236374539308,0.06205893786857611
2024-11-01 03:09:00,0.20881453492294258,0.12344116840174953,0.06646106436208504
2024-11-01 03:10:00,0.21348255022760365,0.12607613594166298,0.06696116177685
2024-11-01 03:11:00,0.19933468441954508,0.12152258414148569,0.06838765709232628
2024-11-01 03:12:00,0.20225012624329786,0.12858621379312205,0.07120483724683208
2024-11-01 03:13:00,0.21051591088691643,0.12075113648370384,0.07580743971853092
2024-11-01 03:14:00,0.20722608916577512,0.11144541138246944,0.075467174322452
2024-11-01 03:15:00,0.19851782725877862,0.12560855768991266,0.07219463372794306
2024-11-01 03:16:00,0.20097555705651557,0.11785834891103729,0.07076375011863861
2024-11-01 03:17:00,0.20236948337244284,0.11447970721314409,0.06603651737657108
2024-11-01 03:18:00,0.200943126775272,0.11985743079039968,0.07029398462715601
2024-11-01 03:19:00,0.2018723383652988,0.11408569686464008,0.06589354803561817
2024-11-01 03:20:00,0.2171048134546021,0.12507343975028296,0.06346276033260678
2024-11-01 03:21:00,0.2191001471981782,0.13298476214620705,0.06380971719536159
2024-11-01 03:22:00,0.218321633709669,0.12720721855065278,0.05789976658264355
2024-11-01 03:23:00,0.21373866230471814,0.1249966300877155,0.05896613561113323
2024-11-01 03:24:00,0.20341045805262858,0.12301233645873953,0.06348589654427027
2024-11-01 03:25:00,0.20579479955557445,0.11897924183272265,0.06135515729607393
2024-11-01 03:26:00,0.2180735825181995,0.12529192158003766,0.06666921304035342
2024-11-01 03:27:00,0.20003800447284842,0.11739372102451186,0.06375213787416885
2024-11-01 03:28:00,0.20483474496294463,0.11971282647011856,0.0629440331114346
2024-11-01 03:29:00,0.19289128239390704,0.13067168491596726,0.06885930328116381
2024-11-01 03:30:00,0.20542474577055908,0.12003156608112611,0.06264779147880174
2024-11-01 03:31:00,0.19897572602345806,0.12226075823589808,0.05830052774363954
2024-11-01 03:32:00,0.1964467243024507,0.12796921411243642,0.06462017964391036
2024-11-01 03:33:00,0.2004572327726093,0.1168134825302856,0.05678340916358938
2024-11-01 03:34:00,0.20409174294362825,0.12791790143329385,0.053532673755804325
2024-11-01 03:35:00,0.2030135139000562,0.11927750190240073,0.055178501993239426
2024-11-01 03:36:00,0.2100443957613502,0.12113167896132021,0.0531876975308436
2024-11-01 03:37:00,0.19765367853145788,0.11000208178717989,0.06385062463420504
2024-11-01 03:38:00,0.19589159694026176,0.10497323889776627,0.07256475405884476
2024-11-01 03:39:00,0.19400312439692544,0.11139012845876499,0.06063277417364794
2024-11-01 03:40:00,0.18522315484311014,0.10950325151860309,0.060919403353133346
2024-11-01 03:41:00,0.1871230495680361,0.11183726359344784,0.06339813066770664
2024-11-01 03:42:00,0.192046570049155,0.11341115595600379,0.05727403495037116
2024-11-01 03:43:00,0.1893661232719757,0.11532738174530083,0.06244629792523138
2024-11-01 03:44:00,0.1806039250143121,0.10306656537118807,0.0675170123284196
2024-11-01 03:45:00,0.1868236763671898,0.10446318085041702,0.05863360651359405
2024-11-01 03:46:00,0.18431667868537552,0.10675431246278042,0.06456727935236878
2024-11-01 03:47:00,0.18200774847940968,0.10550586177544656,0.06772841361370763
2024-11-01 03:48:00,0.1751927520747817,0.10338690764972519,0.06110631014533487
2024-11-01 03:49:00,0.18567445550834272,0.09930601528585217,0.06082994757459863
2024-11-01 03:50:00,0.18646009618917891,0.10278873020644642,0.06285822970167612
2024-11-01 03:51:00,0.18733017386906867,0.10007831891379186,0.06783112058592433
2024-11-01 03:52:00,0.17824740757224125,0.10587349185217133,0.0646722894974332
2024-11-01 03:53:00,0.17691451367619754,0.10101080734009836,0.056509963036577446
2024-11-01 03:54:00,0.17928341811628656,0.10898471572426506,0.05572002472003253
2024-11-01 03:55:00,0.1758273834229943,0.1019322501089426,0.05666932260955114
2024-11-01 03:56:00,0.18223861971382885,0.09516385731323536,0.06455212929034292
2024-11-01 03:57:00,0.17690450759614013,0.10250756222172853,0.06807895016128294
2024-11-01 03:58:00,0.1810344665647755,0.10373434047315125,0.06495632476824792
2024-11-01 03:59:00,0.17877159856249536,0.10548542776444463,0.06390053579806655
2024-11-01 04:00:00,0.17751705709738316,0.10170447098630331,0.06987858673457162
2024-11-01 04:01:00,0.1777762503624469,0.10669040609503905,0.062271811003967996
2024-11-01 04:02:00,0.17712238493188445,0.09635251757443787,0.06617313141414344
2024-11-01 04:03:00,0.17419301551613886,0.09918593359998648,0.06921119356741491
2024-11-01 04:04:00,0.18069833697031246,0.09760347242978666,0.07384620854062934
2024-11-01 04:05:00,0.16894788437165106,0.10390569841389748,0.06570689563726176
2024-11-01 04:06:00,0.1793696913788654,0.10007299186546915,0.064635965690549
2024-11-01 04:07:00,0.1804293710485208,0.10533576047174056,0.06326854880285275
2024-11-01 04:08:00,0.1770855351689359,0.10392916474471388,0.05754174358762637
2024-11-01 04:09:00,0.1703699148564487,0.08884668827562447,0.06985102588710207
2024-11-01 04:10:00,0.17837289595417413,0.09378835879992152,0.0654572625912512
2024-11-01 04:11:00,0.17339346280486514,0.10183883098288693,0.06867520390675298
2024-11-01 04:12:00,0.1723545578115342,0.09959497806264567,0.06877334087525215
2024-11-01 04:13:00,0.16639963300673857,0.09414414188541922,0.06327886538182148
2024-11-01 04:14:00,0.16669981540846046,0.09086787057597694,0.07169112471000524
2024-11-01 04:15:00,0.17001346187076488,0.09803703952686128,0.06969004455336579
2024-11-01 04:16:00,0.16411345379462017,0.0925718157661308,0.07422501460424273
2024-11-01 04:17:00,0.17275075500945225,0.08518968326119013,0.0700058790548195
2024-11-01 04:18:00,0.17934574214525992,0.10204104027357726,0.06810922302885127
2024-11-01 04:19:00,0.17319321671127486,0.09424079366473055,0.06706554502279612
2024-11-01 04:20:00,0.17434954920089368,0.10076447005595196,0.07225174060342346
2024-11-01 04:21:00,0.17515266550833092,0.09891313408947126,0.06937157071576905
2024-11-01 04:22:00,0.1716977512470202,0.1055900291389452,0.06725564082355602
2024-11-01 04:23:00,0.16332059255212514,0.10057486355992593,0.0679688157973384
2024-11-01 04:24:00,0.17486474561218482,0.09339084261619658,0.07184399723992858
2024-11-01 04:25:00,0.16451086479385155,0.09082590982611198,0.07219546959343413
2024-11-01 04:26:00,0.17214316964434964,0.09335669487053826,0.07109042815774021
2024-11-01 04:27:00,0.17231784810258335,0.09532623667338982,0.06877786090875013
2024-11-01 04:28:00,0.17656627719171167,0.09680227525598728,0.074023125831663
2024-11-01 04:29:00,0.1746749568837556,0.1061469561054687,0.07542848374425881
2024-11-01 04:30:00,0.1747141720031096,0.09826677645358498,0.06964930519617
2024-11-01 04:31:00,0.1723091336316158,0.09460931613587518,0.075636900444614
2024-11-01 04:32:00,0.16867474795303922,0.09519844215003812,0.07764117415255906
2024-11-01 04:33:00,0.17860625703744118,0.09487825467461464,0.07703572588668711
2024-11-01 04:34:00,0.172777318584348,0.09255842074376723,0.07438463765655601
2024-11-01 04:35:00,0.1743609402593727,0.09146282447206554,0.07904630038504593
2024-11-01 04:36:00,0.16669738780583376,0.10119678962205186,0.0791944666288347
2024-11-01 04:37:00,0.17093847184086086,0.09309729948845212,0.07365423658526175
2024-11-01 04:38:00,0.1776274352091205,0.08627752116507824,0.07419701765303871
2024-11-01 04:39:00,0.16856144426890565,0.09912099824684262,0.07396774974287881
2024-11-01 04:40:00,0.17440569529241323,0.10184670772955212,0.06515976716038172
2024-11-01 04:41:00,0.17458821677451775,0.09179077031530258,0.06989569017790816
2024-11-01 04:42:00,0.17261407786925922,0.10608284940428614,0.06466153227198275
2024-11-01 04:43:00,0.1708230829083172,0.1000472125940135,0.06110500637687868
2024-11-01 04:44:00,0.17268552096963793,0.10292158770222108,0.054933829627208546
2024-11-01 04:45:00,0.17981756850193215,0.10542593783847506,0.058902173730076515
2024-11-01 04:46:00,0.18320880487895846,0.1040811540841227,0.060480642111523764
2024-11-01 04:47:00,0.1831880613257446,0.10717529497732176,0.054319445777527044
2024-11-01 04:48:00,0.17665185018430207,0.10412151216645808,0.06543304520574598
2024-11-01 04:49:00,0.1752894671409663,0.1001279560768808,0.0659341056829246
2024-11-01 04:50:00,0.16956667405656908,0.106936788909513,0.06814412949859841
2024-11-01 04:51:00,0.17647357700679425,0.10162288063934369,0.06684005667833502
2024-11-01 04:52:00,0.17330806098938306,0.10249658941279033,0.06052356653013917
2024-11-01 04:53:00,0.17437505459002908,0.10471796856335566,0.06718540086582171
2024-11-01 04:54:00,0.16895414011688134,0.10028164825053978,0.06717062330906905
2024-11-01 04:55:00,0.1777786157188524,0.09547618625412466,0.0773930311276413
2024-11-01 04:56:00,0.16612649658812673,0.09474010655477932,0.07402899506108951
2024-11-01 04:57:00,0.16676719694290607,0.09326432294201611,0.067795337365961
2024-11-01 04:58:00,0.17369162220439813,0.08993457170984014,0.07866618146748187
2024-11-01 04:59:00,0.17285982595054444,0.09331105527020772,0.07574734371537045
2024-11-01 05:00:00,0.16531430789395007,0.09872479333655096,0.07245518299555725
2024-11-01 05:01:00,0.16745582688800695,0.09167825576987479,0.07442073886882573
2024-11-01 05:02:00,0.1675642753668872,0.0978938011164065,0.07979243753275925
2024-11-01 05:03:00,0.17477280794347705,0.09218991648475361,0.07652576616767683
2024-11-01 05:04:00,0.16822268477159702,0.09311389984587481,0.07903173633741327
2024-11-01 05:05:00,0.16996431847912996,0.09392419397911758,0.07998415963702897
2024-11-01 05:06:00,0.1639703497320886,0.0972637069135191,0.08971965763605695
2024-11-01 05:07:00,0.17300669590945844,0.0967790365768086,0.08516735246173453
2024-11-01 05:08:00,0.16292014704961041,0.10192837092503582,0.08176335384776401
2024-11-01 05:09:00,0.1733766874482526,0.09977113489991507,0.07542181953406632
2024-11-01 05:10:00,0.16418937862292504,0.09487424800579074,0.0757700074813216
2024-11-01 05:11:00,0.16795205376338834,0.10413482523423208,0.07455243765389073
2024-11-01 05:12:00,0.1759604969670238,0.0934938413231676,0.08420905993269233
2024-11-01 05:13:00,0.16583496641115122,0.09889581435287335,0.08300741243431714
2024-11-01 05:14:00,0.17411302912190088,0.09757776600685508,0.07548500006259877
2024-11-01 05:15:00,0.16421440160384618,0.09694881916822179,0.07222834999791486
2024-11-01 05:16:00,0.17024377288919326,0.09812405708886421,0.07825039289863535
2024-11-01 05:17:00,0.17063164465502623,0.10488725942723137,0.07652600239053299
2024-11-01 05:18:00,0.17533408212000917,0.09988209230814087,0.0853243134641686
2024-11-01 05:19:00,0.16129348211262806,0.08692384237670248,0.08490370958325388
2024-11-01 05:20:00,0.16570328453020927,0.10116777769734055,0.08488312185278875
2024-11-01 05:21:00,0.17518758563842235,0.09596194931869621,0.08553511510682171
2024-11-01 05:22:00,0.17383371476583526,0.09541984702682119,0.07468812951377456
2024-11-01 05:23:00,0.17479599466087287,0.09534137095426559,0.07611180378321841
2024-11-01 05:24:00,0.17001576498094917,0.09883061492382973,0.08196236251859729
2024-11-01 05:25:00,0.1747184981154828,0.09789835414916094,0.07728473203357936
2024-11-01 05:26:00,0.17495948436084643,0.09918941211701088,0.08167627846877998
2024-11-01 05:27:00,0.17239458213176378,0.0939608003624633,0.07848068292692294
2024-11-01 05:28:00,0.17496454186631868,0.09618967380494245,0.08509316031390653
2024-11-01 05:29:00,0.17436637124217214,0.09482838985988798,0.08790106872130744
2024-11-01 05:30:00,0.16189169942144052,0.09218619210396048,0.0964269694143005
2024-11-01 05:31:00,0.17211775762454604,0.09337072731748745,0.09133046129231683
2024-11-01 05:32:00,0.1690939295681342,0.10445320970868478,0.09290574066520571
2024-11-01 05:33:00,0.1726801989177256,0.08904525514011125,0.10074336972475394
2024-11-01 05:34:00,0.17084964648321294,0.09621010781594438,0.09201200965985512
2024-11-01 05:35:00,0.17383572220646887,0.09672827936766207,0.09033053902762093
2024-11-01 05:36:00,0.17323235402285236,0.09343275783573399,0.0957258872336554
2024-11-01 05:37:00,0.17202066908103422,0.09757043562412043,0.09457912520736311
2024-11-01 05:38:00,0.17238180609486314,0.0997196218873313,0.09657968749081788
2024-11-01 05:39:00,0.17801168113256874,0.1017377627618038,0.08293376541615723
2024-11-01 05:40:00,0.17896031354360895,0.10440296243920676,0.07859172584031429
2024-11-01 05:41:00,0.17631302844077223,0.10441116700423025,0.07923873115788417
2024-11-01 05:42:00,0.1821656048963649,0.10365132957997224,0.07100484734259621
2024-11-01 05:43:00,0.17465164567391736,0.0999135992948016,0.08007997526169149
2024-11-01 05:44:00,0.1743590573111815,0.09817923984584806,0.08363340300318188
2024-11-01 05:45:00,0.17159742590000615,0.09279082574768503,0.07818857519427315
2024-11-01 05:46:00,0.16958730867889585,0.09268706213121126,0.07647929386347155
2024-11-01 05:47:00,0.16959470041766297,0.10047655447669199,0.07657403739978681
2024-11-01 05:48:00,0.17036916790179435,0.09071110965824145,0.0863902055041987
